,File,FPS,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance,ROI,ROI_coordinates
1351,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1351,527.130789148951,572.1314381625746,12.383612867300911,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1352,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1352,515.4083292171147,570.1725583692771,11.885002183344191,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1353,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1353,504.8149386367068,567.3072598208064,10.974053934665271,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1354,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1354,495.70228348411644,566.0431859063623,9.199911238224532,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1355,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1355,487.446596123305,564.4293652934007,8.411943340886278,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1356,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1356,478.66927390246593,562.7648391098962,8.93375804373544,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1357,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1357,468.907546421489,560.8106755260243,9.955404498331145,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1358,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1358,458.8359027297197,558.137766410198,10.420290293241516,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1359,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1359,450.46476663509884,554.3335910921794,9.194980661474263,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1360,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1360,441.8473534653188,551.2528579174187,9.151542308964611,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
